Username,Twitter Handle,Timestamp,Comments,Retweets,Likes,Text
NIGHTTIGER,@NightTiger_JPN,2023-02-09T10:47:53.000Z,,,,"前日比 -64.07ドル

Google先生の株価ダウンで、 $QQQ も落ちたのね。 $VTI も同じくかな？

#米国株投資記録
#投資初心者
#QQQ $QQQ
#VTI $VTI
#AAPL $AAPL
#CVX $CVX
#KO $KO
#MCD $MCD
#MNOV $MNOV"
topstonks,@topstonks,2023-02-09T10:43:02.000Z,,,,"$AAPL one of the most mentioned on 4chan over the last 7 days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #4chan  #daytrading"
Dove Investire,@doveinvestire1,2023-02-09T07:07:09.000Z,,,2,"Sia Tesla che Apple sono leader nei propri settore di mercato, ma una di loro è oggi una soluzione di investimento molto più affidabile. Dove è meglio investire oggi? Scopriamolo in questo il confronto #AAPL #TSLA #Apple #Tesla #doveinvestire"
Sapphire,@SapphireTrades_,2023-02-09T01:29:32.000Z,,,4,"#ES_F 2/9 Trade Plan

LVLS Remain the SAME as yesterday

Above 4151 bulls are in control
targeting 4174/4193/4207/220 

Between 4151/128 choppy conditions 

Below 4128 targets 4108/4090/4072/52

#ES $ES $ES_F #SPY $SPY #SPX $SPX #NDX $NDX #AAPL $AAPL #TSLA"
Megapro,@MegaproData,2023-02-09T01:20:10.000Z,,,,"Most Popular Stocks updated @ 02-08 19:20ET -->

https://w3data.io/data/most-popular-stocks/…

 #TSLA #UBER #AAPL #DIS #NVDA #AMZN #ENPH #AI #NFLX #GOOGL #GOOG #CVNA #RIVN #LCID #BYND #DKNG #ZM #AMC #META #AMD"
iTradePrice,@MommyTrades,2023-02-09T01:16:17.000Z,,,3,#AAPL So far so good
Apple Stock Bot,@AAPL_moves,2023-02-09T00:15:43.000Z,,,,"Apple Inc price at close, 2023-02-08, is 151.92. #apple #AAPL"
Wayne,@waynetrades_,2023-02-09T00:06:32.000Z,,,4,"$AAPL #AAPL 

Kinda sad that AAPL completed its corrective fractal at bare minimum targets but it is what it is. 

Another corrective fractal is likely. Expecting (X) completion post 30% time of (W).

will only plan to play this once one of the lvls are tagged: 147.77 or 159.50"
Ivy Bess,@bess_ivy,2023-02-09T00:01:08.000Z,,,,$AAPL Apple Inc price at close today is $151.92  #aapl #applestock #nasdaq
Pennybois Stock Alerts,@PennyboisStock,2023-02-08T23:46:18.000Z,,1,,“Don’t be afraid of Blue Chips” #AAPL #AMZN #BlueChips #stockmarket #investing
Thomas,@thomas_hillen,2023-02-08T18:56:41.000Z,2,2,7,"If you had bought $1million of Apple stock 20 years ago, today you would have $479,875,000 
#AAPL #Apple"
Petty Murphy,@nikonotnice_,2023-02-08T18:54:45.000Z,,1,1,"$AAPL #AAPL (D) struggling to hold above 154-156 area mentioned last week (wicks don't count)

major weakness today also

inside bar breaks to downside it sees 148 quick imo

2/24 and 3/17 puts priced like no one can imagine it going down. makes for good r:r if you ask me "
Al Lakhani,@alanlakhani,2023-02-08T18:43:45.000Z,1,,3,The real question is how much is #MSFT  gonna pay #aapl to make #ChatGPT the default on 2 billion devices!?
StocksAfterDark,@StocksAfterDark,2023-02-08T18:32:05.000Z,1,,8,Don’t forget the basics ! $SPY #SPY $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ
AAPL,@AAPLOnline,2023-02-08T18:30:07.000Z,1,,," Save the date: February 22nd at 1:30pm CST  Fund Manager Forum Webinar: The Reality of Raising Capital. 

Register for the webinar  https://rpb.li/14I

#AAPL #capital #fundmanager #privatelender #privatelending #raisingcapital #webinar #yourassociationatwork"
Grzegorz Skotarek,@SkotarekG,2023-02-08T17:58:18.000Z,1,,3," $AAPL wczoraj zamknęliśmy świecę poniżej oporu. Dzisiaj nastąpiła reakcja i kierunek na południe. RSI mocno wykupione, a na RSX sygnał bearish. Możliwe, że kurs dojdzie do EMA200 i zamknie lukę. #wallstreet #usa #akcje #giełda #analizatechniczna #wtrakciesesji #aapl #apple"
Sniper Trader,@Moshkelgosha_M,2023-02-08T17:57:59.000Z,,,1,"#StockMarket These days it looks like the market reaction to J Powell's words is more important than anything else!
Market is consolidating #QQQ #AAPL #TSLA #META #GOOG #AMZN #NFLX #AMD"
Alpha Trading,@AlphaTradingVol,2023-02-08T14:56:29.000Z,3,9,10,Are you #trading #btc #crypto #spy #dxy #vix #amzn #tsla #aapl #meta #goog #nflx or other volatile assets? Even ChatGPT says you should learn to trade the VEPS.
Andyinvests,@AndyBetz6,2023-02-08T14:54:51.000Z,,,1,Bull case for Apple  #aapl
ナポレオンズノルマのない、焦らない投資家は必ず勝てる！,@choseikoujutsu,2023-02-08T14:43:05.000Z,,,4,遂に #MSFT が #AAPL の保有金額を超えてきました
DarthTrada,@DarthTrada,2023-02-08T14:42:27.000Z,,2,7,"Why are people paying 6.4 x sales for Apple? There's little to no growth, so why pay such a high valuation? Should be trading at 2-4 times like it always used to, until the covid bubble sent everybody mental!   $AAPL #AAPL #SPX $SPX"
topstonks,@topstonks,2023-02-08T14:40:18.000Z,,,,"$AAPL one of the most mentioned on 4chan over the last 7 days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #4chan  #trading"
Luke Soon,@mentalmarketer,2023-02-08T14:35:31.000Z,,,2,"Favourite x different #jtbd eg. #aapl vs #tsla. I’d tolerate q a few (more) times vs high-end fashion vs online grocer vs utility companies.. ; all the great replies - I think best to stay close to your own data-set & bell-curve. Nice #CXQOTD as usual 
@tanujdiwan"
Highest Level Trading,@H_L_Trading,2023-02-08T14:23:27.000Z,,,,#AAPL
StocksAfterDark,@StocksAfterDark,2023-02-08T14:16:29.000Z,1,,8,"$ES 

Upside: 4161/4170/4174/4180 
Downside: 4153/4150/4140/4131

#ES  $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ #TheStrat 

Like/Retweet"
AAPL,@AAPLOnline,2023-02-08T14:15:01.000Z,,,,"Sponsorship opportunities are now available our 14th annual conference, November 12th-13th at Caesar's Palace! 

Get more info here   https://rpb.li/Wgi

#AAPL #AAPLannual #chooseAAPL #vegas #yourassociationatwwork"
扛寶,@babybabybtc0504,2023-02-08T10:06:35.000Z,2,1,5,"2023抄底天后元年
熊市美股還能幹出21%漲幅
Aapl 真厲害
#AAPL #AppleMusicHalftime #Apple"
,@Telson__,2023-02-08T09:17:20.000Z,1,,,#AAPL
CrowdWisdomLive,@CrowdWisdom360,2023-02-08T08:55:58.000Z,,,1,"#AAPL Stock Price is above $150 and technically AAPL is bullish for the day.

How High Do you think AAPL Stock Price Can Go This Week?"
topstonks,@topstonks,2023-02-08T07:39:24.000Z,,,,"$AAPL was the 4th most mentioned on wallstreetbets over the last 7 days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #trading"
topstonks,@topstonks,2023-02-08T06:49:19.000Z,,,,"$AAPL was the 12th most mentioned on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #trading"
WatchMyDying,@skothun,2023-02-08T06:46:21.000Z,,,,The short exempt volume on #AMC daily +600k (CAP 513M) while on #AAPL around 50k daily (CAP 16T) questions?
0dteSniper,@ATLovelacee,2023-02-08T06:25:25.000Z,1,,,"My soda’s peach, my speech is lazy  #SPY #AAPL #SPX"
jlights,@roaring_20_s,2023-02-08T06:04:40.000Z,,,,$aapl #Apple #aapl
John,@MurderHamberder,2023-02-08T05:54:59.000Z,1,,,"most traders stopped paying attention to #AAPL after buying it in June and selling that last ridiculous rally, TBH"
NIGHTTIGER,@NightTiger_JPN,2023-02-08T05:53:37.000Z,,,2,"前日比 +58.45ドル
#米国株投資記録
#投資初心者
#QQQ $QQQ
#VTI $VTI
#AAPL $AAPL
#CVX $CVX
#KO $KO
#MCD $MCD
#MNOV $MNOV"
